20190901,32539,H,粤BD07362,113.98255,22.683916,0,171,0,1
20190901,60851,H,粤BDC1761,114.04707,22.60424,25,131,0,1
20190901,52303,H,粤BD07353,0.0,0.0,0,0,0,1
20190901,52920,H,粤BD04027,113.85115,22.582344,0,71,0,1
20190831,210112,H,粤BDK2921,113.92112,22.546207,0,56,0,1
20190831,191810,H,粤BD51143,114.17184,22.665724,0,163,0,1
20190901,20308,H,粤BD44421,114.01595,22.668795,0,0,0,1
20190901,22734,H,粤BDF2586,113.909134,22.517153,0,172,0,1
20190901,60824,H,粤BDC1461,113.98353,22.582342,50,88,1,1
20190901,20509,H,粤BD07365,113.88275,22.600677,0,125,0,1
20190901,60707,H,粤BDC1701,113.91576,22.510893,37,18,1,1
20190831,211323,H,粤BDC1782,113.93973,22.4903,0,77,0,1
20190901,54221,H,粤BDC1765,114.04665,22.59389,0,47,0,1
20190901,60820,H,粤BDC1910,113.86024,22.627623,0,126,0,1
20190901,60308,H,粤BDC1837,113.835495,22.616152,0,47,0,1
20190901,60412,H,粤BDC1971,113.91846,22.547558,0,114,0,1
20190901,50157,H,粤BDB9140,114.104485,22.556458,0,65,0,1
20190901,52152,H,粤BDM1110,114.157646,22.615816,0,19,0,1
20190901,25023,H,粤BDC8871,0.0,0.0,0,0,0,1
20190901,45755,H,粤BD74705,113.879074,22.593708,0,179,0,1
20190901,54210,H,粤BD74732,113.891235,22.56224,0,0,0,1
20190901,42209,H,粤BD74752,113.940094,22.67464,0,0,0,1
20190901,22333,H,粤BDG7720,0.0,0.0,0,0,0,1
20190831,194255,H,粤BD41715,113.87113,22.574318,0,7,0,1
20190831,235548,H,粤BD41729,113.92304,22.54601,0,171,0,1
20190831,201108,H,粤BDC0179,113.94047,22.489681,0,83,0,1
20190901,34420,H,粤BDC5252,113.91052,22.518293,0,73,0,1
20190901,60903,H,粤BDD9632,114.08261,22.540726,16,134,0,1
20190901,53531,H,粤BDD9646,113.94236,22.532862,0,120,0,1
20190901,60906,H,粤BDA1565,113.90898,22.517038,0,120,0,1
20190901,60921,H,粤BDA1597,114.11373,22.57973,0,116,0,1
20190901,60818,H,粤BDC1937,113.95294,22.558035,81,179,1,1
20190901,60802,H,粤BDC2348,113.97033,22.584927,88,28,1,1
20190901,60915,H,粤BDC2305,113.91316,22.544434,0,118,0,1
20190901,60458,H,粤BDD9329,114.0653,22.55091,0,47,0,1
20190901,25651,H,粤BDD9332,113.91018,22.541693,0,79,0,1
20190901,60854,H,粤BDD9303,113.923645,22.490992,35,148,1,1
20190901,60905,H,粤BDD9328,113.93947,22.535715,46,132,0,1
20190831,142356,H,粤BDD9382,114.05424,22.526148,0,158,0,1
20190901,23324,H,粤BDD9606,113.92306,22.685177,0,51,0,1
20190901,30443,H,粤BDD9335,114.038765,22.524298,0,38,0,1
20190901,60741,H,粤BDD9670,113.91877,22.507496,0,9,0,1
20000101,0,H,粤B85474,0.0,0.0,0,0,0,1
20190901,52242,H,粤BDC1282,114.01641,22.668072,0,13,0,1
20190901,51253,H,粤B6C8P0,114.1568,22.62154,0,120,0,1
