20190901,64445,H,粤BDX9943,114.04774,22.52315,6,23,0,1
20190901,64445,H,粤BDK6511,114.07553,22.540045,44,129,1,1
20190901,51302,H,粤BDK2132,114.03832,22.653048,0,0,0,1
20190901,61137,H,粤BD91865,114.10467,22.556286,0,64,0,1
20190901,64443,H,粤BDQ0527,114.01032,22.534006,0,145,1,1
20190901,64445,H,粤BD40701,113.9175,22.504564,17,24,0,1
20190901,31747,H,粤BD92178,114.102844,22.659744,0,88,0,1
20190901,4223,H,粤BDG6793,114.060715,22.561268,0,19,0,1
20190901,64444,H,粤BDF9156,114.03202,22.648893,0,105,0,1
20190901,64445,H,粤BD81107,113.94625,22.555006,9,62,1,1
20190901,64304,H,粤BDK1439,114.14003,22.55779,57,5,1,1
20190901,64215,H,粤BD92136,114.01273,22.530735,42,82,1,1
20190901,64445,H,粤BDC3438,114.11024,22.588493,65,74,1,1
20190831,173342,H,粤BD92417,114.10259,22.612423,0,113,0,1
20190901,64445,H,粤BDE0627,113.82085,22.673908,22,157,0,1
20190901,64443,H,粤BDK1278,114.06135,22.571758,30,87,0,1
20190901,51642,H,粤BDN7526,114.04524,22.595907,0,59,0,1
20190901,64308,H,粤BD91360,114.11121,22.542315,38,174,1,1
20190901,64444,H,粤BD96532,113.8942,22.585178,0,51,0,1
20190901,60928,H,粤BDP7105,114.15515,22.610983,63,174,0,1
20190901,64444,H,粤BD92103,113.91802,22.535393,33,46,0,1
20190901,60418,H,粤BDR4970,114.10546,22.616266,0,78,0,1
20190901,64434,H,粤BD43940,113.9685,22.565105,56,18,1,1
20190901,63848,H,粤BD91752,113.88738,22.590328,0,86,0,1
20190901,64446,H,粤BD08527,114.11402,22.538067,0,46,0,1
20190901,64109,H,粤BDQ3172,114.03183,22.637142,61,127,0,1
20190901,62120,H,粤BDP9540,114.15809,22.61207,46,79,0,1
20190901,10921,H,粤BD91760,114.143326,22.556335,0,36,0,1
20190901,64445,H,粤BDA2392,114.09943,22.55494,24,178,1,1
20190901,64445,H,粤BD09418,114.02397,22.625834,28,85,0,1
20190901,51304,H,粤BD91573,113.922874,22.66691,33,47,0,1
20190901,21545,H,粤BDR1401,114.0157,22.547573,13,0,0,1
20190901,64139,H,粤BDQ3172,114.0324,22.639729,16,14,1,1
20190831,231136,H,粤BDM2989,114.14384,22.554659,0,8,0,1
20190901,64105,H,粤BDK8333,114.05032,22.533567,0,0,0,1
20190901,63643,H,粤BD89731,114.09938,22.655584,0,80,0,1
20190901,64442,H,粤B3Q8S9,113.99557,22.664318,55,157,1,1
20190901,61439,H,粤BDL8926,114.11349,22.579308,0,117,0,1
20190901,64445,H,粤BDB9120,114.0441,22.520227,0,33,0,1
20190901,62448,H,粤BD90575,113.92576,22.55386,0,96,0,1
