20190831,235006,H,粤B7X9C2,114.10545,22.61551,0,37,0,1
20190901,45540,H,粤BD76242,114.21572,22.627613,0,82,0,1
20190901,35544,H,粤BD41645,114.043434,22.712875,0,107,0,1
20190901,32442,H,粤B5K6A3,114.10578,22.615938,0,0,0,1
20190901,50016,H,粤BD76291,114.0433,22.598152,0,47,0,1
20190901,50921,H,粤BD71890,114.08355,22.54726,13,25,1,1
20190823,110124,H,粤BDM3279,114.42366,22.752886,0,0,0,1
20190901,13033,H,粤BD41623,114.10194,22.625662,0,39,0,1
20190901,45659,H,粤BD76272,114.034454,22.649487,0,2,0,1
20190901,50852,H,粤BD76237,114.108444,22.615814,15,47,0,1
20190901,21147,H,粤BD41615,114.13445,22.606356,0,50,0,1
20190719,84529,H,粤BN94M7,113.924164,22.639677,0,164,0,1
20190901,50908,H,粤BD76271,114.04563,22.535095,0,135,0,1
20190901,45731,H,粤BD77031,114.122925,22.61125,0,26,0,1
20190901,32617,H,粤BDG6473,114.05415,22.57014,0,176,0,1
20190901,35046,H,粤BD58201,114.058075,22.552317,0,0,0,1
20190901,4054,H,粤BD76246,113.92062,22.547665,0,88,0,1
20190831,221634,H,粤BD77036,113.88113,22.581202,0,142,0,1
20190831,211036,H,粤BD80246,114.0388,22.64109,0,65,0,1
20190901,42414,H,粤BD76878,114.09266,22.57054,0,134,0,1
20190901,41131,H,粤BDG6457,114.09832,22.612907,0,51,0,1
20190831,75558,H,粤BD80241,0.0,0.0,0,0,0,1
20190821,153613,H,粤BD76972,114.118355,22.690742,0,117,0,1
20190901,35747,H,粤BD72506,114.03507,22.622602,0,82,0,1
20190901,20642,H,粤BD43185,113.913635,22.544916,0,179,0,1
20190901,41931,H,粤BDK2763,114.01599,22.668669,0,163,0,1
20190901,2137,H,粤BD77016,114.04194,22.615305,10,179,0,1
20190901,50849,H,粤BD76838,114.05777,22.567574,0,70,0,1
20190827,194020,H,粤BDK2756,114.02497,22.562202,0,36,0,1
20190901,25208,H,粤BDL7761,113.891266,22.600058,0,56,0,1
20190901,50926,H,粤BD76895,114.09693,22.540365,0,92,1,1
20190901,50815,H,粤BD76741,114.0229,22.630852,44,136,1,1
20190901,24148,H,粤BDK2755,113.918755,22.547436,0,179,0,1
20190901,22618,H,粤BDF6797,114.04065,22.520544,0,106,0,1
20190901,50917,H,粤BD76943,114.13407,22.572063,2,53,1,1
20190901,45705,H,粤BD76815,114.04609,22.594263,3,53,0,1
20190901,22508,H,粤B9334Z,114.021255,22.63819,0,43,0,1
20190901,32446,H,粤BD77771,113.91629,22.570261,0,114,0,1
20190831,185218,H,粤BDL0511,0.0,0.0,0,0,0,1
20190901,42625,H,粤BD74597,114.02977,22.622362,0,114,0,1
20190901,50121,H,粤BD76740,114.04573,22.594404,0,88,0,1
20190901,10311,H,粤BD77802,114.06053,22.561518,0,0,0,1
20190831,234902,H,粤BDK2738,110.94845,22.361267,0,24,0,1
20190901,21031,H,粤BDG4252,114.12271,22.611053,0,72,0,1
20190901,50754,H,粤BD76516,114.18357,22.555592,0,47,0,1
20190901,45130,H,粤BD77790,114.04529,22.59505,0,69,0,1
20190901,40945,H,粤BD80272,114.140114,22.576283,0,59,0,1
20190901,50952,H,粤BD83996,114.11981,22.546497,17,175,0,1
20190901,45928,H,粤BD76527,114.140976,22.612762,0,175,0,1
20190901,14022,H,粤BD77746,114.17048,22.607306,0,48,0,1
20190901,42349,H,粤BDA5109,114.175575,22.648632,0,135,0,1
20190901,41028,H,粤BD43147,114.01416,22.668486,0,121,0,1
20190901,32821,H,粤BD77782,114.1758,22.56199,0,12,0,1
