20190831,221928,H,粤BDF0860,114.04667,22.594296,0,105,0,1
20190901,51209,H,粤BDB6043,114.04314,22.59801,0,133,0,1
20190901,53844,H,粤BDF9501,114.14525,22.591303,59,12,1,1
20190901,53859,H,粤BDF0285,114.01019,22.605713,63,107,0,1
20190901,42701,H,粤BDN9225,114.00256,22.53712,0,74,0,1
20190901,35347,H,粤BD58432,114.23616,22.749386,0,10,0,1
20190901,44836,H,粤BDF8466,114.173225,22.606924,0,7,0,1
20190901,53855,H,粤BDF0810,114.13587,22.549465,60,105,0,1
20190901,33934,H,粤BD41761,113.91793,22.544834,0,134,0,1
20190901,12323,H,粤BD44527,113.88136,22.563787,0,116,0,1
20190901,53829,H,粤BDF8415,113.914825,22.495317,20,150,0,1
20190901,53850,H,粤BDD7030,114.13624,22.549837,62,105,1,1
20190831,234844,H,粤BDK2615,114.031746,22.529654,0,128,0,1
20190901,15712,H,粤BD52740,114.174736,22.561728,0,105,0,1
20190901,53858,H,粤BDF0852,114.0187,22.655361,30,76,1,1
20190901,41808,H,粤BDD7610,114.098526,22.61264,0,94,0,1
20190901,44333,H,粤B4K4C5,114.03176,22.524523,0,152,0,1
20190901,23512,H,粤BDR6990,0.0,0.0,0,0,0,1
20190901,35937,H,粤BDR1472,113.82398,22.723532,0,41,0,1
20190901,33229,H,粤BD40232,114.11854,22.59994,0,8,0,1
20190831,221210,H,粤BD40227,113.937065,22.548107,0,0,0,1
20190901,53513,H,粤BDF1576,114.02702,22.522081,32,25,0,1
20190901,10804,H,粤BDF1052,114.098495,22.612852,0,0,0,1
20190901,44033,H,粤BDD1739,113.908646,22.51605,0,109,0,1
20190831,214241,H,粤B9667Z,0.0,0.0,0,0,0,1
20190830,225848,H,粤BD40231,114.07439,22.654694,0,65,0,1
20190831,144202,H,粤BDA6789,113.93062,22.753004,0,147,0,1
20190831,191337,H,粤BDF2102,114.05422,22.530392,0,0,0,1
20190901,454,H,粤BDF0867,114.17383,22.607908,0,169,0,1
20190901,21544,H,粤B1C2Q3,113.88033,22.59324,0,0,0,1
20190827,90716,H,粤BR43V0,113.94187,22.585798,0,153,0,1
20190901,43116,H,粤BDL1510,113.88123,22.563223,0,13,0,1
20190901,51016,H,粤BDC7256,114.10657,22.590279,0,35,0,1
20190901,50604,H,粤BDF1076,0.0,0.0,0,0,0,1
20190901,53859,H,粤BDF1020,114.12239,22.551577,11,176,1,1
20190901,53852,H,粤B0C3Q3,114.115616,22.54573,0,176,0,1
20190831,185640,H,粤BD52325,114.03367,22.52937,0,172,0,1
20190831,225435,H,粤BD73190,114.04101,22.520605,0,19,0,1
20190628,95248,H,粤BR43W1,113.924225,22.63968,0,49,0,1
20190831,193810,H,粤BDC8307,113.8776,22.560255,0,58,0,1
20190901,53546,H,粤BDD3176,114.05958,22.619398,0,133,0,1
20190901,53857,H,粤BDF1273,114.049576,22.51251,47,130,1,1
20190901,53207,H,粤BDD0167,114.06532,22.523335,69,105,1,1
20190901,53857,H,粤B0C5Q1,114.13601,22.56682,11,157,1,1
20190901,34617,H,粤BD07601,113.893875,22.584904,0,73,0,1
20190831,201033,H,粤BD40233,114.1394,22.608839,0,35,0,1
20190827,93829,H,粤BR43W0,113.94198,22.585833,0,93,0,1
20190901,35909,H,粤B9X3C7,114.12245,22.611237,0,65,0,1
20190831,215719,H,粤BDD4971,114.173256,22.607004,0,1,0,1
20190901,53904,H,粤BDF1032,113.93431,22.62852,31,23,1,1
20190901,52748,H,粤BDD1425,114.17322,22.606949,0,177,0,1
20190901,53840,H,粤B0C1Q5,113.95933,22.594637,0,17,0,1
20190901,51342,H,粤BDC8737,114.11395,22.579338,0,36,0,1
20190831,220601,H,粤BD40142,114.100365,22.620953,0,0,0,1
20190901,53856,H,粤B0C6Q1,113.9319,22.520231,16,100,0,1
20190901,53836,H,粤BDH9530,114.03253,22.540726,53,39,0,1
20190901,51317,H,粤B9X3C1,114.079605,22.573624,0,146,0,1
20190831,212340,H,粤BD05361,114.02976,22.522118,0,111,0,1
20190710,31827,H,粤B0C5Q2,113.96857,22.595726,63,126,0,1
20190901,53902,H,粤BDH9537,114.11987,22.541334,27,113,1,1
20190827,94838,H,粤BR43W5,113.94199,22.585903,6,63,0,1
20190901,42543,H,粤BD81416,113.9875,22.560534,0,140,0,1
20000101,0,H,粤B947ZY,0.0,0.0,0,0,0,1
20190901,53845,H,粤BDH9538,114.151115,22.617077,33,111,0,1
20190901,2259,H,粤BD81411,114.05127,22.52725,0,92,0,1
20190831,185809,H,粤BD05363,114.23172,22.731512,0,71,0,1
20190901,53901,H,粤B0C8Q7,113.81888,22.610832,50,13,0,1
20000101,0,H,粤B85447,0.0,0.0,0,0,0,1
20190901,13856,H,粤BD81410,114.02972,22.522123,0,101,0,1
20190901,50440,H,粤B6X3C1,113.810616,22.688412,0,153,0,1
20190901,51021,H,粤B1C4Q0,114.175735,22.648619,0,76,0,1
20190901,43853,H,粤BDH9545,114.11347,22.579145,0,33,0,1
20190901,30216,H,粤BD03213,113.99894,22.595858,0,0,0,1
20190901,714,H,粤BD03208,114.106834,22.62366,0,30,0,1
20190901,22631,H,粤BD05345,113.939804,22.490349,0,49,0,1
20190901,35302,H,粤BDH6383,114.16982,22.568655,0,135,0,1
20190901,53854,H,粤BDH6390,114.11351,22.53417,7,102,0,1
20190901,53858,H,粤BDH9516,114.087746,22.547201,9,44,0,1
20190831,195218,H,粤BDH8013,113.951195,22.562134,0,45,0,1
20190901,50806,H,粤BD81438,114.06839,22.521372,0,66,0,1
20190901,50338,H,粤BD81449,114.164604,22.607306,0,120,0,1
20190901,43037,H,粤BDH6365,114.11616,22.580301,0,35,0,1
20190901,53857,H,粤BDH8637,113.98685,22.549614,98,149,0,1
20190901,42351,H,粤BDH9510,114.04076,22.525852,0,112,0,1
20190831,232528,H,粤BD05367,114.15653,22.621836,0,30,0,1
20190831,213419,H,粤BD03217,113.88086,22.58502,0,73,0,1
20190901,32750,H,粤BDH8021,114.02115,22.525944,0,59,0,1
20190901,34815,H,粤BD07593,114.16769,22.563654,0,40,0,1
20190901,53545,H,粤BDH9562,113.95081,22.585316,0,4,0,1
20190831,215418,H,粤BDH6389,114.18097,22.557556,0,59,0,1
20190901,53306,H,粤BDH6393,114.180824,22.557686,0,155,0,1
20190831,232320,H,粤BDH9521,114.03048,22.52313,0,117,0,1
20190901,40305,H,粤BD40147,114.101494,22.582674,0,74,0,1
20190831,205046,H,粤BD41608,120.0,30.0,0,0,0,1
20190901,55,H,粤BD03202,113.90386,22.587301,0,3,0,1
20190901,43159,H,粤BD05331,113.92593,22.554007,0,143,0,1
20190901,50419,H,粤BDH6362,114.113495,22.579477,0,35,0,1
20190831,182703,H,粤BDH6385,114.02302,22.525433,0,55,0,1
20190901,43046,H,粤BDH9287,114.10533,22.543613,0,165,0,1
20190901,53858,H,粤BDH9520,113.971596,22.53917,0,148,1,1
20190901,42919,H,粤BD03218,120.0,30.0,0,0,0,1
20190831,211635,H,粤BD41600,114.10142,22.54321,0,0,0,1
20190831,223026,H,粤BD05349,114.121376,22.612703,0,116,0,1
20190831,234021,H,粤BD07595,114.301285,22.778337,0,168,0,1
20190901,51212,H,粤BDH6361,114.23367,22.55948,0,56,0,1
20190901,53852,H,粤BDH6391,114.23834,22.739796,0,157,0,1
20190901,53841,H,粤BDH9279,114.01894,22.53597,9,133,0,1
20190901,53834,H,粤B1Q2S1,113.85833,22.636614,0,104,1,1
20190901,22606,H,粤B1M3D8,114.04665,22.525131,0,133,0,1
20190901,34137,H,粤BD07571,113.93951,22.490498,0,134,0,1
20190831,220157,H,粤BD07563,113.906876,22.583319,0,52,0,1
20190901,53852,H,粤B1M4E6,113.9163,22.543531,0,140,0,1
20190826,215444,H,粤B0M9D9,114.103966,22.608742,0,117,0,1
20190901,53858,H,粤B3314Y,113.9091,22.485754,25,178,0,1
20190901,41214,H,粤BD05321,113.84236,22.60971,0,79,0,1
20190901,21206,H,粤BDC1331,114.034744,22.623459,0,79,0,1
20190831,191720,H,粤BDA5176,114.14933,22.610823,0,104,0,1
20190901,22343,H,粤B1M1D9,114.02977,22.618336,0,23,0,1
20190901,53901,H,粤B0M3D6,114.06386,22.576002,37,151,0,1
20190901,45618,H,粤B2M3D3,114.030045,22.617914,0,73,0,1
20190901,51904,H,粤BD07583,114.273224,22.737026,0,139,0,1
20190901,51928,H,粤BD05307,114.17559,22.562042,0,106,0,1
20190831,203857,H,粤BDA5175,114.17912,22.558867,0,65,0,1
20190901,53834,H,粤B1M2D8,113.89128,22.738716,60,41,0,1
20190901,53842,H,粤B0M6D6,114.04921,22.51336,96,133,1,1
20190831,154629,H,粤B2M2D8,114.03041,22.619326,0,0,0,1
20190901,30030,H,粤BD52487,114.13044,22.607088,0,137,0,1
20190901,31107,H,粤BDH8063,114.102234,22.615364,0,161,0,1
20190901,42940,H,粤BD41678,113.87917,22.573736,0,69,0,1
20190831,212754,H,粤B1M1D1,114.04875,22.567953,0,95,0,1
20190901,53856,H,粤B0M1D7,114.038155,22.598795,29,162,1,1
20190901,53851,H,粤B2M4E0,114.000854,22.5302,65,135,0,1
20190831,192358,H,粤BDH8052,114.337036,22.677715,0,77,0,1
20190901,41335,H,粤BDA9376,113.916176,22.5435,0,142,0,1
20190901,44410,H,粤BDJ3103,114.15126,22.611351,0,10,0,1
20190901,51501,H,粤BDM7165,113.93886,22.529856,0,0,0,1
20190901,53849,H,粤B1M1D2,114.07503,22.542942,11,47,1,1
20190901,21506,H,粤B3M9E0,114.037796,22.641918,0,44,0,1
20190901,22307,H,粤B2M3D8,114.03335,22.613962,46,165,0,1
20190901,50929,H,粤BD03299,114.10233,22.625328,0,0,0,1
20190901,12034,H,粤BDF0130,114.045166,22.527033,0,11,0,1
20190901,53900,H,粤B2433Y,114.035805,22.620726,33,176,0,1
20190901,35047,H,粤BD42611,0.0,0.0,0,0,0,1
20190831,232733,H,粤BD03287,114.01651,22.629457,0,90,0,1
20190901,5938,H,粤BDB3309,113.94332,22.638424,0,8,0,1
20190901,53901,H,粤B2M1D8,114.02306,22.54003,47,83,0,1
20190901,50209,H,粤BDH5438,0.0,0.0,0,0,0,1
20190901,44308,H,粤BD41655,113.85875,22.638142,0,149,0,1
20190820,162436,H,粤BD41661,114.06801,22.57377,0,87,0,1
20190901,53859,H,粤B2M0D8,114.0213,22.538528,0,57,0,1
20190901,53830,H,粤BDH4358,114.04678,22.602303,0,108,0,1
20190901,44403,H,粤BD80302,114.27622,22.747356,0,84,0,1
20190901,44255,H,粤BDP5327,113.9104,22.538485,0,179,0,1
20190901,53850,H,粤BD40740,114.02354,22.539314,55,172,0,1
20190901,41319,H,粤BD42668,0.0,0.0,0,0,0,1
20190831,183856,H,粤BDC1372,114.0407,22.56105,0,155,0,1
20190901,51459,H,粤BDC1385,114.01612,22.668425,0,164,0,1
20190901,45624,H,粤BDH5059,113.91101,22.518774,0,27,0,1
20190831,234411,H,粤BDH4599,114.03079,22.603952,0,134,0,1
20190901,43224,H,粤B5C1M3,114.2157,22.627647,0,121,0,1
20190901,53858,H,粤BD44763,114.00955,22.553366,9,39,0,1
20000101,0,H,粤B79417,0.0,0.0,0,0,0,1
20190901,53359,H,粤BDH3848,113.91921,22.507713,51,52,0,1
20190831,200055,H,粤BD41631,114.03282,22.571342,0,170,0,1
20190901,43059,H,粤BDK2728,113.99928,22.536907,0,174,0,1
20190901,43835,H,粤BD43630,114.14524,22.614265,0,138,0,1
20190901,43515,H,粤BD44799,114.10115,22.61246,0,174,0,1
20190901,42444,H,粤BDK2726,113.91883,22.546946,0,179,0,1
20190901,41439,H,粤BD41647,114.160194,22.610197,0,118,0,1
20190901,52238,H,粤BD43651,114.09628,22.609482,0,69,0,1
20190901,53538,H,粤BDH3248,114.04077,22.62255,0,174,0,1
20190831,234458,H,粤BD41638,113.886765,22.6658,0,142,0,1
20190901,40246,H,粤BD03251,114.17172,22.606886,0,61,0,1
20190901,41658,H,粤BDH3683,113.91621,22.530289,0,53,0,1
20190831,210116,H,粤BDH3678,114.16894,22.599405,0,31,0,1
20190901,53507,H,粤BD44921,114.05357,22.644684,36,134,0,1
20190901,53113,H,粤BD09463,114.05035,22.640747,0,134,0,1
20190901,12320,H,粤BDH6548,114.17051,22.60579,0,46,0,1
20190901,23552,H,粤BD03241,113.91559,22.5703,0,69,0,1
20190901,32442,H,粤B5K6A3,114.10578,22.615938,0,0,0,1
20190901,45735,H,粤BDQ0228,113.83127,22.60154,0,39,0,1
20190901,42823,H,粤BDH6878,114.04584,22.595228,0,64,0,1
20190901,45712,H,粤BD09540,113.90839,22.57588,0,107,0,1
20190901,23907,H,粤BD40562,114.02564,22.735325,0,22,0,1
20190901,25215,H,粤BD41611,114.11088,22.59195,0,58,0,1
20190901,51219,H,粤BD43079,114.016205,22.668283,0,170,0,1
20190901,45313,H,粤BDM5493,113.90876,22.516293,0,179,0,1
20190901,53847,H,粤BD04902,114.0091,22.683426,17,32,1,1
20190901,50926,H,粤BDH6677,114.06025,22.568283,0,90,0,1
20190901,52514,H,粤BD40706,114.01426,22.673668,0,99,0,1
20190901,51014,H,粤BD03249,0.0,0.0,0,0,0,1
20190901,42640,H,粤BD41622,114.02228,22.650362,0,92,0,1
20190827,194020,H,粤BDK2756,114.02497,22.562202,0,36,0,1
20190901,14012,H,粤BDH6883,114.0468,22.600128,0,137,0,1
